"subject","item","frequency","length","logrt","rt"
"40",24,183,11,6.6030456800968,737.337466926047
"40",25,125,10,6.7801591808899,880.208825380909
"40",26,230,7,6.52091089789622,679.196782568677
"40",27,229,8,6.50894136677526,671.115576150744
"40",28,332,7,5.95538785399634,385.826526021704
"40",29,219,10,6.37008538170687,584.107698874598
"40",30,220,6,6.40238669637248,603.283174756134
"40",31,165,8,6.75770823604774,860.667487148558
"40",32,187,9,6.6695974871852,788.078328986709
"40",33,159,9,6.70289030367104,814.757321338399
"40",34,190,5,6.70949901401034,820.159648015805
"40",35,136,7,6.83996731622519,934.458592595884
"40",36,301,6,6.04511557713905,422.046533594906
"40",37,235,6,6.42383363417551,616.361495144393
"40",38,197,5,6.44873341893403,631.901431352826
"40",39,310,4,5.98501241111172,397.427453735272
"40",40,200,8,6.17817717205816,482.112347050827
"40",41,194,8,6.52333971919395,680.848435152068
"40",42,241,8,6.30741849392195,548.626835654894
"40",43,184,9,6.55364583400309,701.798154867746
"40",44,230,6,6.2644943725051,525.575773202284
"40",45,267,6,6.16230524717604,474.520702471929
"40",46,149,7,6.88445804422462,976.972050561439
"40",47,247,7,6.40019418776997,601.961920166045
"40",48,156,10,6.73135849350575,838.285297907786
"40",49,196,6,6.38106579672308,590.556785851335
"40",50,206,10,6.32658828080248,559.245347301087
"40",51,189,8,6.71813772027197,827.275457744975
"40",52,278,8,6.18795074788595,486.847410189418
"40",53,102,9,7.07123222023372,1177.5982009337
"40",54,183,9,6.33252593310628,562.575829563845
"40",55,211,8,6.52131617288562,679.472099823367
"40",56,227,9,6.40679503577732,605.948522309606
"40",57,173,9,6.75130340626437,855.172673849165
"40",58,221,9,6.39281273403297,597.534925031493
"40",59,335,3,5.95002809312753,383.76412004404
"40",60,149,6,6.75709914573782,860.143422539613
"40",61,220,7,6.34546206121843,569.900657880102
"40",62,225,9,6.34642078596521,570.447297740733
"40",63,172,8,6.73245272628492,839.20307920067
"40",64,156,10,6.65895043666988,779.732129256431
"40",65,211,6,6.3595879798377,578.008156311105
"40",66,105,8,6.85929987771574,952.699827564177
"40",67,217,9,6.40341971922011,603.906702062775
"40",68,145,9,6.64835435891052,771.513645723965
"40",69,161,9,6.79386742631434,892.35802584298
"40",70,144,8,6.89754733559987,989.843980841744
"40",71,248,6,6.46611293728962,642.979561317283
"40",72,178,6,6.6614097988243,781.652132970182
"40",73,229,11,6.39671964486112,599.874007017363
"40",74,186,4,6.57015605373513,713.481175848137
"40",75,195,6,6.57749576768365,718.737188806616
"40",76,182,9,6.59112724554155,728.601720202651
"40",77,214,10,6.53831633977079,691.121983323844
"40",78,162,7,6.45277556425962,634.460838031841
"40",79,220,6,6.22606446488143,505.761120974851
"40",80,244,6,6.27831952089699,532.892396420825
"40",81,136,10,6.87471824017279,967.502723776454
"40",82,208,9,6.62741990492269,755.530313693213
"40",83,185,7,6.44506069326349,629.584887363901
"40",84,196,7,6.33605525028809,564.564845975481
"40",85,256,6,6.57225819229745,714.982589678438
"40",86,217,10,6.5211324340999,679.34726591358
"40",87,187,6,6.63106015648566,758.285646107394
"40",88,190,7,6.56362202664303,708.834467905248
"40",89,189,10,6.59766961797087,733.384131107178
"40",90,216,11,6.48516660802826,655.348141405595
"40",91,139,9,6.66264331127832,782.616905518064
"40",92,229,7,6.40204118327338,603.074768522403
"40",93,167,8,6.75155482710476,855.387709112547
"40",94,185,11,6.41624287891265,611.700558276901
"40",95,273,7,6.10713364493417,449.049732733249
"40",96,201,5,6.32719608699499,559.585363407788
"40",97,232,5,6.47584012115325,649.264459354805
"40",98,240,4,6.21025846340563,497.829905472685
"40",99,141,5,6.80976289533963,906.655809142387
"40",100,170,8,6.71349391911702,823.44266127898
"41",1,109,8,6.91015738595422,1002.4049943425
"41",2,190,5,6.66864548048091,787.328430145012
"41",3,216,9,6.54594714210586,696.41597156826
"41",4,118,6,6.801761107566,899.429890463191
"41",5,204,9,6.79908246669929,897.023864679977
"41",6,201,7,6.52257210661986,680.326007868722
"41",7,153,10,6.85196477825453,945.737246402663
"41",8,207,8,6.37009925503868,584.115802450727
"41",9,114,10,6.78033340239927,880.362190050353
"41",10,199,7,6.55491194883475,702.687274665559
"41",11,149,10,6.77028118536586,871.556928592918
"41",12,106,11,7.04266014493878,1144.42790511839
"41",13,270,6,6.18540829867199,485.61119754391
"41",14,226,8,6.31575446882708,553.219289887287
"41",15,256,9,6.14762161206171,467.603919656498
"41",16,187,9,6.68618244335045,801.257559922018
"41",17,227,8,6.40341837765534,603.905891883363
"41",18,222,2,6.46992238961529,645.433632668635
"41",19,338,5,6.19309336593847,489.357529229633
"41",20,144,9,6.73034100046718,837.432782240759
"41",21,258,9,6.48193312704217,653.232507924722
"41",22,315,6,6.26169941411056,524.108861716228
"41",23,203,7,6.36967870191646,583.870202373831
"41",24,183,11,6.50304818664944,667.17220209469
"41",25,125,10,6.78512472180069,884.590407773779
"41",26,230,7,6.49021001740442,658.661679106576
"41",27,229,8,6.37227633505605,585.388854557402
"41",28,332,7,6.1097418467706,450.222473778665
"41",29,219,10,6.44339418336945,628.536551693484
"41",30,220,6,6.36292087802778,579.937812536745
"41",31,165,8,6.74114088935385,846.525977604923
"41",32,187,9,6.47412584768808,648.152395982962
"41",33,159,9,6.78534942111034,884.789196960795
"41",34,190,5,6.60893050720595,741.689362958606
"41",35,136,7,6.77587847800387,876.448966083493
"41",36,301,6,6.18658289489009,486.181929744334
"41",37,235,6,6.45546124758945,636.167089127454
"41",38,197,5,6.55330252056122,701.557259481377
"41",39,310,4,6.04975279431875,424.008199852087
"41",40,200,8,6.64100776570301,765.866418156154
"41",41,194,8,6.6709936829288,789.179409078065
"41",42,241,8,6.38360909678311,592.060660551912
"41",43,184,9,6.61486853694096,746.106638427044
"41",44,230,6,6.45242456957181,634.23818472542
"41",45,267,6,6.41323908091557,609.86589023073
"41",46,149,7,6.60589770394264,739.443372583269
"41",47,247,7,6.27542365929138,531.351446056476
"41",48,156,10,6.64748279467906,770.841514971371
"41",49,196,6,6.59281792776081,729.834596082914
"41",50,206,10,6.50210318540539,666.542021341405
"41",51,189,8,6.6943735807375,807.847724301598
"41",52,278,8,6.47406671966025,648.114073143037
"41",53,102,9,6.69510000477155,808.434777503344
"41",54,183,9,6.56680760755935,711.096117880944
"41",55,211,8,6.47386222272732,647.981549353707
"41",56,227,9,6.17375107937082,479.983188519473
"41",57,173,9,6.71826319414732,827.379265715094
"41",58,221,9,6.45853726057705,638.126960104846
"41",59,335,3,6.16401469423411,475.332564210386
"41",60,149,6,7.00509003679334,1102.2292917336
"41",61,220,7,6.44804684549086,631.467733511107
"41",62,225,9,6.47291769212541,647.36979990439
"41",63,172,8,6.55683921518981,704.042846062138
"41",64,156,10,6.57047872780961,713.71143487352
"41",65,211,6,6.50357037065868,667.520679726834
"41",66,105,8,6.98956762353425,1085.25213724413
"41",67,217,9,6.54028228695467,692.482029091706
"41",68,145,9,6.8592787416134,952.679691415924
"41",69,161,9,6.74850642482925,852.784113692956
"41",70,144,8,6.62949545741693,757.100085028142
"41",71,248,6,6.43417626911552,622.769377151038
"41",72,178,6,6.64220993635623,766.787673930731
"41",73,229,11,6.45244861793026,634.253437296029
"41",74,186,4,6.63606591541142,762.090957538506
"41",75,195,6,6.66273347768456,782.687474453325
"41",76,182,9,6.67298450917538,790.752093109816
"41",77,214,10,6.66861791725596,787.306729133457
"41",78,162,7,6.67683569853336,793.803300773636
"41",79,220,6,6.34838027636835,571.566179607283
"41",80,244,6,6.31408401711289,552.295935200594
"41",81,136,10,6.72928443101088,836.548443606205
"41",82,208,9,6.38945861655934,595.534080108608
"41",83,185,7,6.75085474341343,854.789075698824
"41",84,196,7,6.46842133345439,644.465527309898
"41",85,256,6,6.21318572934993,499.289321007596
"41",86,217,10,6.4085154243806,606.991886480136
"41",87,187,6,6.66176307602758,781.928321632363
"41",88,190,7,6.71408630708009,823.930603311027
"41",89,189,10,6.69398538098501,807.534178878043
"41",90,216,11,6.43924955868886,625.936894611521
"41",91,139,9,6.8725766516489,965.432948141316
"41",92,229,7,6.6531914069499,775.254534426745
"41",93,167,8,6.65803522124323,779.018832842811
"41",94,185,11,6.64349191537121,767.771310003339
"41",95,273,7,6.15333514671958,470.283237757286
"41",96,201,5,6.66200557919004,782.117964716775
"41",97,232,5,6.44332161218236,628.490939704874
"41",98,240,4,6.47358608663692,647.802642964412
"41",99,141,5,6.95358619975459,1046.89738739028
"41",100,170,8,6.83670544869599,931.415478271393
"42",1,109,8,6.94793254011353,1040.99528584068
"42",2,190,5,6.57352657796418,715.890038723171
"42",3,216,9,6.67328888375785,790.99281458088
"42",4,118,6,6.93294366679194,1025.50829558968
"42",5,204,9,6.42092131536242,614.569065296893
"42",6,201,7,6.41330727268335,609.907479481897
"42",7,153,10,6.78354563388602,883.194664042489
"42",8,207,8,6.38181985583576,591.002268516283
"42",9,114,10,7.03263426074095,1133.01132973141
"42",10,199,7,6.56423979835864,709.272501078891
"42",11,149,10,6.73274780294501,839.450744980812
"42",12,106,11,7.04793370763636,1150.47905897474
"42",13,270,6,6.25663602261717,521.46180057307
"42",14,226,8,6.41401739339076,610.340741228541
"42",15,256,9,6.39604681952348,599.470532335265
"42",16,187,9,6.5638671113902,709.008213711951
"42",17,227,8,6.38068787020835,590.33364095235
"42",18,222,2,6.42529128360545,617.260589249235
"42",19,338,5,5.72317504159911,305.874547255256
"42",20,144,9,6.91012676790926,1002.37430313117
"42",21,258,9,6.23785207238029,511.758110195817
"42",22,315,6,6.05468258255092,426.103631258871
"42",23,203,7,6.66974249131246,788.192611882561
"42",24,183,11,6.6551822084685,776.799449630702
"42",25,125,10,6.98059542141728,1075.55858699474
"42",26,230,7,6.25222760743628,519.168040094196
"42",27,229,8,6.34591740540414,570.160217921195
"42",28,332,7,5.67255196325435,290.775637097226
"42",29,219,10,6.50652420788451,669.495342139526
"42",30,220,6,6.41749934165248,612.469620284012
"42",31,165,8,6.59702860538828,732.914173291794
"42",32,187,9,6.67646368105086,793.508046991274
"42",33,159,9,6.64195975676041,766.595863294936
"42",34,190,5,6.46275655837842,640.82509590104
"42",35,136,7,7.00935461821667,1106.93987549023
"42",36,301,6,6.02381782789476,413.152935336885
"42",37,235,6,6.34983002877403,572.395409995315
"42",38,197,5,6.54070686723479,692.776105730748
"42",39,310,4,5.90580644440747,367.163203138586
"42",40,200,8,6.58105954049494,721.303174437695
"42",41,194,8,6.54175862433792,693.505121227241
"42",42,241,8,6.14974950387908,468.599989599604
"42",43,184,9,6.58282430355232,722.577227503344
"42",44,230,6,6.28860961088538,538.404217064055
"42",45,267,6,6.20393985019651,494.694227855696
"42",46,149,7,6.6641761574354,783.817456729237
"42",47,247,7,6.08795096031192,440.517847190708
"42",48,156,10,6.50572290029256,668.959085321118
"42",49,196,6,6.68607940874273,801.175006916625
"42",50,206,10,6.44040105495171,626.658073744295
"42",51,189,8,6.54996775101061,699.221624261544
"42",52,278,8,5.79080491935899,327.276349453441
"42",53,102,9,7.15340094618196,1278.44649774925
"42",54,183,9,6.63396206103195,760.489314542516
"42",55,211,8,6.52351929077272,680.97070715843
"42",56,227,9,6.41022026742047,608.027594982414
"42",57,173,9,6.58989733707889,727.706157623952
"42",58,221,9,6.34115246635783,567.449901610242
"42",59,335,3,5.85389098601297,348.588096533603
"42",60,149,6,6.97640949131996,1071.06578377436
"42",61,220,7,6.12761072686341,458.339752534091
"42",62,225,9,6.28845801024805,538.322600828295
"42",63,172,8,6.665516867749,784.869033649949
"42",64,156,10,6.82168959370074,917.53396076433
"42",65,211,6,6.58149150575415,721.614819655511
"42",66,105,8,7.00916561317434,1106.73067804251
"42",67,217,9,6.29874648639993,543.889709493582
"42",68,145,9,6.66892867535837,787.551429097895
"42",69,161,9,6.57942446367074,720.124752002097
"42",70,144,8,6.89564187998722,987.959672875514
"42",71,248,6,6.35087574171828,572.994284355533
"42",72,178,6,6.39130023943338,596.631839812237
"42",73,229,11,6.52834094429363,684.262040424053
"42",74,186,4,6.73300691543563,839.66828533659
"42",75,195,6,6.72480793120456,832.8120039856
"42",76,182,9,6.55329946102391,701.555113044053
"42",77,214,10,6.55504126087791,702.778146468036
"42",78,162,7,6.66934370106638,787.878351023164
"42",79,220,6,6.55278475099347,701.19410850476
"42",80,244,6,6.2788753727333,533.188687977405
"42",81,136,10,6.96893272303358,1063.08753601122
"42",82,208,9,6.55689887851231,704.084852850631
"42",83,185,7,6.72317272042934,831.45129365025
"42",84,196,7,6.39331789185045,597.836850723731
"42",85,256,6,6.23093606786347,508.23099960935
"42",86,217,10,6.60882097166096,741.608126059266
"42",87,187,6,6.59890834673408,734.293158027524
"42",88,190,7,6.55726560758782,704.343108589854
"42",89,189,10,6.6039139717445,737.977968921141
"42",90,216,11,6.5102337160341,671.983452547096
"42",91,139,9,6.82851956762498,923.822143408166
"42",92,229,7,6.52967095652721,685.172722783882
"42",93,167,8,6.79217014758544,890.844730152736
"42",94,185,11,6.61008634868052,742.547133913692
"42",95,273,7,6.05422258104112,425.907668020309
"42",96,201,5,6.43077860850879,620.657008758765
"42",97,232,5,6.38049837158788,590.221784140463
"42",98,240,4,6.21533459494387,500.3633802421
"42",99,141,5,6.69840243357434,811.108989063971
"42",100,170,8,6.78463204186498,884.154695170796
"43",1,109,8,6.87892117642767,971.57763334499
"43",2,190,5,6.32962162144631,560.944304398035
"43",3,216,9,6.53267736685144,687.235732704825
"43",4,118,6,6.83818924170827,932.798531878467
"43",5,204,9,6.61162654183753,743.691681113727
"43",6,201,7,6.28342448841905,535.619750400991
"43",7,153,10,6.73289407783971,839.573544531168
"43",8,207,8,6.42363514379093,616.239165455216
"43",9,114,10,6.99564697216185,1091.86985867139
"43",10,199,7,6.39234554144284,597.255826343673
"43",11,149,10,6.73418729896995,840.660001142251
"43",12,106,11,6.93863883832916,1031.3654040333
"43",13,270,6,5.98277309013997,396.538481821582
"43",14,226,8,6.19502240558224,490.302430386377
"43",15,256,9,6.06465273050061,430.373196234123
"43",16,187,9,6.56919624052619,712.796695730305
"43",17,227,8,6.48035454195917,652.202138309
"43",18,222,2,6.30642760989307,548.083479331636
"43",19,338,5,5.6829909562526,293.826940495368
"43",20,144,9,6.83532899659005,930.134311409509
"43",21,258,9,6.17159494933867,478.949397246484
"43",22,315,6,5.72841972855283,307.482977672845
"43",23,203,7,6.55120066916157,700.084238951025
"43",24,183,11,6.74129714273637,846.658260486873
"43",25,125,10,6.85374355953519,947.421003186549
"43",26,230,7,6.02621890784159,414.146140470193
"43",27,229,8,6.22311543788074,504.271814854522
"43",28,332,7,5.69720837496031,298.034238726341
"43",29,219,10,6.27321059540761,530.176831589449
"43",30,220,6,6.27727781202598,532.337566719861
"43",31,165,8,6.81853764921874,914.646497611941
"43",32,187,9,6.62693804207143,755.166339401933
"43",33,159,9,6.74436610517746,849.260614108976
"43",34,190,5,6.43481072850021,623.164624397771
"43",35,136,7,6.93131572949905,1023.84019054473
"43",36,301,6,5.92013255040432,372.461080471137
"43",37,235,6,6.38389012037381,592.227066945618
"43",38,197,5,6.55634579468975,703.695542579342
"43",39,310,4,5.97676476633373,394.163093418456
"43",40,200,8,6.48963575717262,658.283544482284
"43",41,194,8,6.54897495890389,698.527787027183
"43",42,241,8,6.22554102790093,505.496456174546
"43",43,184,9,6.60396820762809,738.017994893768
"43",44,230,6,6.13997892402111,464.043790579076
"43",45,267,6,6.04458705838079,421.823533020224
"43",46,149,7,6.66535232005218,784.739895883107
"43",47,247,7,6.10421064814215,447.739078257601
"43",48,156,10,6.80545202796872,902.755748559821
"43",49,196,6,6.29638138491487,542.604875114718
"43",50,206,10,6.12367928027331,456.541351751574
"43",51,189,8,6.63509011829267,761.347674083816
"43",52,278,8,6.10530939203209,448.23129919698
"43",53,102,9,6.79175602692509,890.475889322386
"43",54,183,9,6.5450470896567,695.789442664148
"43",55,211,8,6.40349869000128,603.954394929936
"43",56,227,9,6.27003732289036,528.497102549006
"43",57,173,9,6.71239696903771,822.539881029343
"43",58,221,9,6.34882241478466,571.818946847691
"43",59,335,3,5.65044688230042,284.418539039429
"43",60,149,6,6.82967720411635,924.892212889151
"43",61,220,7,6.35709286821302,576.567759164241
"43",62,225,9,6.24066350914059,513.198910169181
"43",63,172,8,6.55628780432679,703.654736202618
"43",64,156,10,6.62089283523822,750.614973521449
"43",65,211,6,6.45344056444202,634.882894923263
"43",66,105,8,6.83681334903949,931.515983743624
"43",67,217,9,6.44297208315533,628.271302265291
"43",68,145,9,6.52994499587489,685.360512799635
"43",69,161,9,6.8314421087193,926.526000728662
"43",70,144,8,7.14064135099778,1262.23766694211
"43",71,248,6,5.98134997254684,395.974562288828
"43",72,178,6,6.48570319667132,655.699888138736
"43",73,229,11,6.06905216942831,432.270767891749
"43",74,186,4,6.6627045105728,782.664802586146
"43",75,195,6,6.67537352642721,792.64347187085
"43",76,182,9,6.44307626906938,628.336762695152
"43",77,214,10,6.08641908142436,439.843543808423
"43",78,162,7,6.68563299939273,800.817434720276
"43",79,220,6,6.28036233905071,533.982111347972
"43",80,244,6,6.25942536512002,522.918366623421
"43",81,136,10,6.69439368371315,807.863964607971
"43",82,208,9,6.30505000642902,547.328957467218
"43",83,185,7,6.49485629868193,661.729127129265
"43",84,196,7,6.54703239601525,697.172169983395
"43",85,256,6,6.22416947286544,504.803615208029
"43",86,217,10,6.22544435853061,505.447592512279
"43",87,187,6,6.61865486403784,748.936997159861
"43",88,190,7,6.57343390331071,715.823696936055
"43",89,189,10,6.48329409500728,654.122141685984
"43",90,216,11,6.3578409156358,576.999220547211
"43",91,139,9,7.06549591017914,1170.86247012368
"43",92,229,7,6.29217994067742,540.32993335589
"43",93,167,8,6.44158993737896,627.403539563866
"43",94,185,11,6.74341241370158,848.451067590669
"43",95,273,7,5.7707584486909,320.78093628815
"43",96,201,5,6.44699224981891,630.802141399334
"43",97,232,5,6.40230762258564,603.235472756984
"43",98,240,4,6.25261244194053,519.367872318225
"43",99,141,5,6.61246122528919,744.312687388862
"43",100,170,8,6.63132327404941,758.485190629909
"44",1,109,8,6.95076423692514,1043.94724642866
"44",2,190,5,6.47774672904973,650.503532938303
"44",3,216,9,6.42566662674403,617.492317262165
"44",4,118,6,6.85204629645003,945.814344338805
"44",5,204,9,6.67215907170806,790.099646018978
"44",6,201,7,6.52660745121775,683.076904424194
"44",7,153,10,6.46272147985891,640.802617099673
"44",8,207,8,6.67369096363628,791.310920823384
"44",9,114,10,6.81149671378022,908.229149252454
"44",10,199,7,6.58269396953262,722.483057245665
"44",11,149,10,6.71690498530684,826.25627468278
"44",12,106,11,6.87737790726339,970.079383941164
"44",13,270,6,6.20505152969105,495.244475077478
"44",14,226,8,6.40507156932879,604.905089780625
"44",15,256,9,6.28842432696695,538.30446866219
"44",16,187,9,6.76924330546419,870.652826429465
"44",17,227,8,6.37217509196805,585.329590982151
"44",18,222,2,6.44733782619257,631.020169386349
"44",19,338,5,5.96488417612096,389.507911140896
"44",20,144,9,6.85721827417362,950.718746856203
"44",21,258,9,6.13574356767336,462.082555960519
"44",22,315,6,6.12763384237177,458.350347412924
"44",23,203,7,6.80217176452763,899.799323459129
"44",24,183,11,6.68277549267829,798.532359886728
"44",25,125,10,6.7360136498876,842.19674419565
"44",26,230,7,6.54931560320814,698.76577707187
"44",27,229,8,6.19309785230157,489.359724670122
"44",28,332,7,5.9391038990051,379.594621967534
"44",29,219,10,6.38137488737415,590.739349645698
"44",30,220,6,6.40313768355634,603.73640285156
"44",31,165,8,6.75541939451512,858.699808369676
"44",32,187,9,6.64082483950016,765.726333933323
"44",33,159,9,6.67636155689767,793.427014791668
"44",34,190,5,6.64485604284379,768.819362616131
"44",35,136,7,6.72689290507319,834.550206675302
"44",36,301,6,6.09094296964323,441.837854452392
"44",37,235,6,6.28347636708109,535.647538357801
"44",38,197,5,6.56688965952423,711.15446710844
"44",39,310,4,5.91463564889793,370.419315428644
"44",40,200,8,6.58573316528812,724.682164753062
"44",41,194,8,6.56839740054377,712.227512603807
"44",42,241,8,6.25324645575742,519.697263133455
"44",43,184,9,6.58868071688502,726.821353961523
"44",44,230,6,6.51446467589831,674.832610650792
"44",45,267,6,6.14682641503557,467.232230212933
"44",46,149,7,6.44833111930883,631.647268772015
"44",47,247,7,6.45882561892815,638.310995875709
"44",48,156,10,6.85426275998265,947.91303231516
"44",49,196,6,6.6009915261008,735.824416773
"44",50,206,10,6.58806905567232,726.376921465656
"44",51,189,8,6.71340379100315,823.368449289383
"44",52,278,8,6.2595913340094,523.005162006434
"44",53,102,9,7.02945400428337,1129.41378672036
"44",54,183,9,6.68351960827295,799.126781400292
"44",55,211,8,6.50337231028487,667.388483423342
"44",56,227,9,6.22937602577376,507.43875598604
"44",57,173,9,6.55366484925168,701.811499860998
"44",58,221,9,6.49207149334943,659.888903848434
"44",59,335,3,5.87169729332857,354.85075524849
"44",60,149,6,6.70389663691057,815.577651406493
"44",61,220,7,6.38623769652897,593.618998279572
"44",62,225,9,6.51027467511873,672.010976937881
"44",63,172,8,6.71782970740774,827.020685500301
"44",64,156,10,6.62538423285249,753.99386611773
"44",65,211,6,6.34994691755101,572.462320505205
"44",66,105,8,6.90291743620239,995.173840733041
"44",67,217,9,6.57373311310243,716.037910441111
"44",68,145,9,6.7932131414319,891.774360439498
"44",69,161,9,6.47677084715373,649.869027968538
"44",70,144,8,6.73299316415177,839.656738899044
"44",71,248,6,6.31465093109588,552.609128257381
"44",72,178,6,6.71372168130152,823.630231738237
"44",73,229,11,6.50660722055025,669.550921039423
"44",74,186,4,6.49489576685445,661.755244884022
"44",75,195,6,6.64481877830129,768.790713448125
"44",76,182,9,6.6188271724461,749.066056420415
"44",77,214,10,6.28063903243319,534.129881107059
"44",78,162,7,6.73390052832208,840.418959092626
"44",79,220,6,6.36535940487227,581.353732138092
"44",80,244,6,6.36773666857796,582.737407294393
"44",81,136,10,6.71406236556024,823.910877396265
"44",82,208,9,6.67581563719484,792.993985561884
"44",83,185,7,6.62892618390476,756.669210657995
"44",84,196,7,6.5842697673253,723.622441936696
"44",85,256,6,6.40035583157445,602.059231445641
"44",86,217,10,6.46086566184018,639.614506855603
"44",87,187,6,6.55810719879279,704.936127059883
"44",88,190,7,6.71766600143664,826.885308357188
"44",89,189,10,6.68165412437665,797.637412886901
"44",90,216,11,6.57162818600967,714.532288012617
"44",91,139,9,6.8663497263738,959.439947662872
"44",92,229,7,6.54792149812756,697.792302872246
"44",93,167,8,6.84185729649527,936.226370905949
"44",94,185,11,6.53857085985902,691.297910139521
"44",95,273,7,6.31191682866985,551.100301882007
"44",96,201,5,6.6690776816174,787.668787933525
"44",97,232,5,6.33115207807494,561.803462611486
"44",98,240,4,6.35020391104238,572.60945850157
"44",99,141,5,6.92469984061836,1017.08893501587
"44",100,170,8,6.60947158859329,742.090785859531
"45",1,109,8,7.00304939812026,1099.98233340905
"45",2,190,5,6.51663166251514,676.29654948173
"45",3,216,9,6.4266225266792,618.082860333276
"45",4,118,6,7.00865429339971,1106.16492941319
"45",5,204,9,6.53061987264165,685.823202798382
"45",6,201,7,6.41766217148631,612.569356730327
"45",7,153,10,6.86414531835392,957.327279993952
"45",8,207,8,6.51538382966109,675.453170735498
"45",9,114,10,6.69626709858966,809.378847536502
"45",10,199,7,6.40080433192036,602.329315781134
"45",11,149,10,6.79133362996385,890.099834440489
"45",12,106,11,7.00267998461386,1099.57606012433
"45",13,270,6,5.99148830100878,400.00950167317
"45",14,226,8,6.0837411293706,438.667239633018
"45",15,256,9,6.1983713581803,491.947182545737
"45",16,187,9,6.65680297562719,778.05948150086
"45",17,227,8,6.41264898707293,609.506118284109
"45",18,222,2,6.24863059071398,517.303938584335
"45",19,338,5,5.66368056344712,288.207458678421
"45",20,144,9,6.68473099375686,800.095418561131
"45",21,258,9,6.45644232319759,636.791523399828
"45",22,315,6,5.6973196596772,298.067407227761
"45",23,203,7,6.51811725130681,677.301994709655
"45",24,183,11,6.46504139227967,642.290948782405
"45",25,125,10,7.00009453643078,1096.73683511367
"45",26,230,7,6.16670063894087,476.610997326928
"45",27,229,8,6.3291936122487,560.704266449295
"45",28,332,7,5.69115454339618,296.23543995081
"45",29,219,10,6.30002146502641,544.58359950182
"45",30,220,6,6.15557827182365,471.33932592004
"45",31,165,8,6.61924187428804,749.376759913945
"45",32,187,9,6.6326531644193,759.494563809699
"45",33,159,9,6.72535326976613,833.266292345135
"45",34,190,5,6.46848162089141,644.504381655989
"45",35,136,7,6.81231531315375,908.972929452524
"45",36,301,6,6.07938043277614,436.758509615941
"45",37,235,6,6.36721883941561,582.435726987079
"45",38,197,5,6.48053377221228,652.31904313946
"45",39,310,4,5.75295614251705,315.120826830083
"45",40,200,8,6.64919066290622,772.159135543856
"45",41,194,8,6.44621107273664,630.309565642525
"45",42,241,8,6.06024583585509,428.480759846659
"45",43,184,9,6.54013702160598,692.381442754319
"45",44,230,6,6.26770813408614,527.267565482539
"45",45,267,6,5.93735304082923,378.930587105213
"45",46,149,7,6.82212829790808,917.936575081133
"45",47,247,7,6.26444542486793,525.550048139627
"45",48,156,10,6.83700574009502,931.695216327803
"45",49,196,6,6.55827001842351,705.05091384429
"45",50,206,10,6.22672589363114,506.095756577353
"45",51,189,8,6.52041318672778,678.858822854564
"45",52,278,8,5.95350686878574,385.101474152097
"45",53,102,9,7.03591197627969,1136.73111143532
"45",54,183,9,6.4721165225841,646.851354647747
"45",55,211,8,6.55917861577363,705.691812351562
"45",56,227,9,6.29738205526106,543.148115479872
"45",57,173,9,6.44095071838019,627.002619453008
"45",58,221,9,6.23589178746455,510.755901120493
"45",59,335,3,5.81140213056566,334.087231343907
"45",60,149,6,6.72214351863576,830.596002696543
"45",61,220,7,6.40784216782979,606.583362752341
"45",62,225,9,6.18682720506194,486.300723445802
"45",63,172,8,6.66671173370357,785.807407440857
"45",64,156,10,6.62815262883389,756.084111685435
"45",65,211,6,6.19237389974257,489.005579652738
"45",66,105,8,7.01497927245839,1113.18357241358
"45",67,217,9,6.47469662010728,648.522449092034
"45",68,145,9,6.75424112914275,857.688627956634
"45",69,161,9,6.7495453112171,853.670519858371
"45",70,144,8,6.69366474453644,807.275295492771
"45",71,248,6,6.38388569481125,592.224446013488
"45",72,178,6,6.50543556242891,668.766895659681
"45",73,229,11,6.21458643355563,499.98916768406
"45",74,186,4,6.62488533660803,753.617795227555
"45",75,195,6,6.52006822623256,678.624683765534
"45",76,182,9,6.37334977362627,586.01757091629
"45",77,214,10,6.50366734106805,667.585412618948
"45",78,162,7,6.69111616553398,805.220510129083
"45",79,220,6,6.3331427665903,562.922952220255
"45",80,244,6,6.32739207480867,559.695046067608
"45",81,136,10,6.8833098873759,975.850977117812
"45",82,208,9,6.33244027119824,562.527640308889
"45",83,185,7,6.50205943543372,666.512860784746
"45",84,196,7,6.66464269789525,784.183224602062
"45",85,256,6,6.00123473669254,403.927229482166
"45",86,217,10,6.39037813803849,596.081938331935
"45",87,187,6,6.74011184459836,845.655312540778
"45",88,190,7,6.46814461403466,644.287215855398
"45",89,189,10,6.60027824065657,735.299751067457
"45",90,216,11,6.19820304402671,491.864387840052
"45",91,139,9,6.75405321571667,857.527471890213
"45",92,229,7,6.46155326793885,640.054460931533
"45",93,167,8,6.74678294111659,851.315619988587
"45",94,185,11,6.37519221937102,587.098271756788
"45",95,273,7,6.15990379494708,473.382530852655
"45",96,201,5,6.37529037268384,587.155900225283
"45",97,232,5,6.11856675276918,454.213227903602
"45",98,240,4,6.26782903222093,527.331315001261
"45",99,141,5,6.68480491208524,800.154562462898
"45",100,170,8,6.52551272094305,682.329528619068
"46",1,109,8,6.74078817336063,846.227447005302
"46",2,190,5,6.55495376380597,702.716658128059
"46",3,216,9,6.38219934961426,591.226592762403
"46",4,118,6,6.83847256725896,933.062854979176
